Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-05,gaussian,1,ISP.MI,0.02109590429847566,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,JPM,0.023303159382554908,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,LLOY.L,0.048990886704994754,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,MS,0.038231202611307913,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,NWG.L,0.044200992729743177,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,PNC,0.046453239811863695,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,SAN.MC,0.05551410207292895,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,STAN.L,0.045830094300041202,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,UBSG.SW,0.051027242429550673,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,UCG.MI,0.037119888958815295,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,USB,0.023746037964251343,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,gaussian,1,WFC,0.025187516830938662,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,8308.T,0.037422854444106562,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,8316.T,0.037042166878065927,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,BAC,0.041411284496540163,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,BARC.L,0.044088890716270063,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,BBVA.MC,0.042710340896257276,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,BNP.PA,0.041435728982334274,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,C,0.040305186273990962,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,CBK.DE,0.041138883808459925,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,DBK.DE,0.041280634995622484,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,GLE.PA,0.04118688965672837,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,GS,0.040248580252335978,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,HSBA.L,0.04367376345334209,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,INGA.AS,0.04070960094718773,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,ISP.MI,0.041117173124633477,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,gaussian,1,JPM,0.039072629147394719,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
